2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,11/07/2018,2030,SEDAN - MED - PHEV,33724.37,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/06/2018,2030,SEDAN - MED - PHEV,39518.51,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,08/17/2018,2030,SEDAN - MED - PHEV,34048.46,4
2017,3,C-MAX ENERGI PHEV,SEDAN - COMPACT - HYBRID,8,07/31/2017,2029,SEDAN - SML - PHEV,28507.74,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,02/09/2018,2030,SEDAN - MED - PHEV,33457.64,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,02/12/2018,2030,SEDAN - MED - PHEV,33859.24,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,5,08/01/2018,2030,SEDAN - MED - PHEV,32528.97,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,5,08/01/2018,2030,SEDAN - MED - PHEV,32159.09,4
2016,3,C-MAX ENERGI PHEV,PASSENGER,12,10/27/2016,2028,SEDAN - SML - PHEV,34221.36,4
2016,3,C-MAX ENERGI PHEV,PASSENGER,12,11/18/2016,2028,SEDAN - SML - PHEV,34077.96,4
2016,3,C-MAX ENERGI PHEV,PASSENGER,12,11/04/2016,2028,SEDAN - SML - PHEV,34162.02,4
2016,3,C-MAX ENERGI PHEV,PASSENGER,12,11/04/2016,2028,SEDAN - SML - PHEV,34050.89,4
2016,3,C-MAX ENERGI PHEV,PASSENGER,12,11/04/2016,2028,SEDAN - SML - PHEV,34533.01,4
2016,3,C-MAX ENERGI PHEV,PASSENGER,12,11/08/2016,2028,SEDAN - SML - PHEV,34255.42,4
2020,3,FUSION SSV,LAW ENFORCEMENT,9,02/12/2020,2032,SEDAN - MED - PHEV,47223.46,4
2020,3,FUSION SSV,LAW ENFORCEMENT,9,12/30/2019,2031,SEDAN - MED - PHEV,40258.62,4
2020,3,FUSION SSV,LAW ENFORCEMENT,9,12/23/2019,2031,SEDAN - MED - PHEV,40381.21,4
2020,3,FUSION SSV,LAW ENFORCEMENT,9,03/03/2020,2032,SEDAN - MED - PHEV,47377.78,4
2019,54,OUTLANDER PHEV,PASSENGER,14,11/14/2019,2031,SUV - SML - PHEV,40774.96,4
2019,54,OUTLANDER PHEV,PASSENGER,14,10/31/2019,2031,SUV - SML - PHEV,41790.15,4
2019,54,OUTLANDER PHEV,PASSENGER,14,01/07/2020,2032,SUV - SML - PHEV,41790.15,4
2019,54,OUTLANDER PHEV,PASSENGER,14,11/25/2019,2029,SUV - SML - PHEV,42277.8,4
2020,54,OUTLANDER PHEV,4WD HYBRID MEDIUM SUV,5,12/06/2019,2031,SUV - SML - PHEV,42649.51,4
2019,53,PACIFICA HP,PASSENGER,14,01/16/2020,2030,VAN - MINIVAN - PHEV,46594.32,4
2020,54,OUTLANDER PHEV,INSPECTOR,12,01/14/2021,2033,SUV - SML - PHEV,43539.24,4
2019,54,OUTLANDER PHEV,PASSENGER,14,10/31/2019,2031,SUV - SML - PHEV,41790.15,4
